EquableClassID,Plan_FullName,Group,Years of Service,Annual Rate,Wage Inflation
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,14,0.0435,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,15,0.042,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,16,0.0411,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,17,0.0402,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,18,0.0393,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,19,0.0384,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,20,0.0375,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,21,0.037,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,22,0.0365,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,23,0.036,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,24,0.0355,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,25,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,26,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,27,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,28,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,29,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,30,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,31,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,32,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,33,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,34,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,35,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,36,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,37,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,38,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,39,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,40,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,41,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,42,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,43,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,44,0.035,0.03
34010100,North Carolina Local Government Employees’ Retirement System,General Employees,45,0.035,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,0,0.0735,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,1,0.0711,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,2,0.0687,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,3,0.0663,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,4,0.0639,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,5,0.0615,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,6,0.0595,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,7,0.0575,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,8,0.0555,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,9,0.0535,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,10,0.0515,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,11,0.0501,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,12,0.0487,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,13,0.0473,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,14,0.0459,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,15,0.0445,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,16,0.04364,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,17,0.04278,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,18,0.04192,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,19,0.04106,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,20,0.0402,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,21,0.03996,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,22,0.03972,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,23,0.03948,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,24,0.03924,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,25,0.039,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,26,0.0388,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,27,0.0386,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,28,0.0384,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,29,0.0382,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,30,0.038,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,31,0.0378,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,32,0.0376,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,33,0.0374,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,34,0.0372,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,35,0.037,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,36,0.0366,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,37,0.0362,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,38,0.0358,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,39,0.0354,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,40,0.035,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,41,0.035,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,42,0.035,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,43,0.035,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,44,0.035,0.03
34010200,North Carolina Local Government Employees’ Retirement System,Law Enforcement,45,0.035,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,1,0.074,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,2,0.0705,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,3,0.067,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,4,0.0635,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,5,0.06,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,6,0.0577,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,7,0.0554,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,8,0.0531,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,9,0.0508,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,10,0.0485,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,11,0.047,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,12,0.0455,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,13,0.044,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,14,0.0425,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,15,0.041,0.03
34010300,North Carolina Local Government Employees’ Retirement System,Firefighters & Rescue Squad Workers,16,0.0398,0.03
